sample_id	Productive	mutatedStatus	totalCloneCount	totalCloneFraction	cloneId	cloneCount	cloneFraction	V_Gene	J_Gene	C_Gene	igblastnTopVAllele	igblastnVAllele	igblastnJAllele	igblastnTopVAlleles	bestVGene	bestDGene	bestJGene	bestCGene	bestVHitScore	bestDHitScore	bestJHitScore	bestCHitScore	igblastnTopBitScore	allBitScores	patient_id	biopsy_id	preservation	locus
15-38154T	Yes	MUTATED	1036	0.20967415502934628	11	1036	0.20967415502934628	IGKV1-39	IGKJ2	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ2*01,IGKJ2*02	IGKV1-39*01,IGKV1D-39*01	IGKV1D-39	NA	IGKJ2	IGKC	220.1	NA	75.1	209.4	319	319,319,294	15-38154	Bx_33477	Snap_Frozen_Tissue	IGK
15-39521T	Yes	MUTATED	67685	0.7979275222219602	1,2,3	28963	0.3414401244901327	IGKV1-5	IGKJ1	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*03,IGKV1-5*05	IGKJ1*01	IGKV1-5*04	IGKV1-5	NA	IGKJ1	IGKC	169.9	NA	81.4	202.4	350	350,347,347	15-39521	Bx_33566	Snap_Frozen_Tissue	IGK
15-39657T	Yes	UNMUTATED	13970	0.6419151771355053	2,5	11183	0.5138537885401829	IGKV3-15	IGKJ5	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3D-15*01,IGKV3D-15*02	IGKJ5*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ5	IGKC	381.6	NA	114.5	153.0	445	445,442,436	15-39657	Bx_33571	Snap_Frozen_Tissue	IGK
15-40296T	Yes	MUTATED	13719	0.32249647390691116	0	13719	0.32249647390691116	IGKV1-16	IGKJ3	IGKC	IGKV1-16*02	IGKV1-16*02,IGKV1-16*01,IGKV1D-16*01	IGKJ3*01	IGKV1-16*02	IGKV1-16	NA	IGKJ3	IGKC	329.6	NA	124.8	147.8	385	385,382,372	15-40296	Bx_33626	Snap_Frozen_Tissue	IGK
15-41277T	Yes	MUTATED	3675	0.4157710148206811	0,3	3136	0.3547912659803145	IGKV1D-12	IGKJ4	IGKC	IGKV1D-12*01	IGKV1D-12*01,IGKV1-12*01,IGKV1-12*02	IGKJ4*01,IGKJ4*02	IGKV1D-12*01	IGKV1-12	NA	IGKJ4	IGKC	126.0	NA	74.4	185.9	269	269,263,263	15-41277	Bx_33684	Immunotube	IGK
15-42543T	Yes	MUTATED	3306	0.1773224629907745	2	3306	0.1773224629907745	IGKV3-20	IGKJ4	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ4*01	IGKV3-20*01	IGKV3-20	NA	IGKJ4	IGKC	283.3	NA	138.2	207.7	406	406,391,383	15-42543	Bx_33753	Snap_Frozen_Tissue	IGK
GE0585-A70613	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-43657	Bx_33837	Immunotube	IGK
GE0513-A70796	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15-43891	Bx_33861	Snap_Frozen_Tissue	IGK
16-10805T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-10805	Bx_33919	Snap_Frozen_Tissue	IGK
16-11636T	Yes	MUTATED	37676	0.3947486981758746	0	37676	0.3947486981758746	IGKV1-13	IGKJ5	IGKC	IGKV1-13*02	IGKV1-13*02,IGKV1D-13*02,IGKV1D-13*01	IGKJ5*01	IGKV1-13*02,IGKV1D-13*02	IGKV1-13	NA	IGKJ5	IGKC	249.2	NA	95.4	180.8	349	349,349,346	16-11636	Bx_33971	Snap_Frozen_Tissue	IGK
16-13504T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-13504	Bx_34083	Immunotube	IGK
16-13732T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-13732	Bx_34107	Snap_Frozen_Tissue	IGK
CLC02071-F54441	Yes	MUTATED	378	0.9152542372881356	1,2,3,4,8,30,45	190	0.4600484261501211	IGKV4-1	IGKJ3	IGKC	IGKV4-1*03	IGKV4-1*03,IGKV4-1*01,IGKV4-1*02	IGKJ3*01	IGKV4-1*03	IGKV4-1	NA	IGKJ3	IGKC	242.2	NA	127.7	216.9	224	224,221,221	16-14194	Bx_34143	FFPE	IGK
16-16192T	Yes	MUTATED	5757	0.7409266409266408	0,1	4851	0.6243243243243243	IGKV2-30	IGKJ4	IGKC	IGKV2-30*01	IGKV2-30*01,IGKV2-30*02,IGKV2D-30*01	IGKJ4*01	IGKV2-30*01,IGKV2-30*02	IGKV2D-30	NA	IGKJ4	IGKC	112.4	NA	96.1	179.7	280	280,280,277	16-16192	Bx_34280	Immunotube	IGK
16-16723T	Yes	MUTATED	11384	0.6271139756514075	0	11384	0.6271139756514075	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	254.2	NA	122.3	190.3	383	383,383,310	16-16723	Bx_34313	Snap_Frozen_Tissue	IGK
16-17861T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-17861	Bx_34359	Immunotube	IGK
16-18029T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-18029	Bx_34369	Snap_Frozen_Tissue	IGK
16-18623T	Yes	UNMUTATED	56958	0.8902052107591079	0	56958	0.8902052107591079	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2-28	NA	IGKJ1	IGKC	286.4	NA	148.5	211.1	452	452,452,363	16-18623	Bx_34425	Snap_Frozen_Tissue	IGK
16-19402T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-19402	Bx_34477	Immunotube	IGK
16-20119T	Yes	MUTATED	18932	0.731049928563154	0,2,6,7	11901	0.4595512993783063	IGKV3-20	IGKJ3	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ3*01	IGKV3-20*01	IGKV3-20	NA	IGKJ3	IGKC	246.7	NA	120.4	171.6	193	193,190,170	16-20119	Bx_34528	Immunotube	IGK
CLC02053-F80175	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-22514	Bx_34657	FFPE	IGK
16-27074_tumorA	Yes	MUTATED	674	0.6673267326732674	2,3	409	0.404950495049505	IGKV3-11	IGKJ1	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ1*01	IGKV3-11*01	IGKV3-11	NA	IGKJ1	IGKC	250.8	NA	97.5	138.6	276	276,272,266	16-27074	Bx_34858	FFPE	IGK
16-27229T	Yes	MUTATED	14403	0.638657325292657	1	14403	0.638657325292657	IGKV4-1	IGKJ4	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-15*01	IGKJ4*01	IGKV4-1*01	IGKV4-1	NA	IGKJ4	IGKC	221.5	NA	111.8	208.0	302	302,299,187	16-27229	Bx_34865	Snap_Frozen_Tissue	IGK
16-27413T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-27413	Bx_34871	Immunotube	IGK
16-28863T	Yes	MUTATED	47651	0.7171171442330845	0,2	42052	0.6328557669154827	IGKV1-39	IGKJ4	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ4*01	IGKV1-39*01,IGKV1D-39*01	IGKV1D-39	NA	IGKJ4	IGKC	224.9	NA	115.8	222.8	346	346,346,327	16-28863	Bx_34967	Snap_Frozen_Tissue	IGK
16-29329T	Yes	MUTATED	1267	0.1110916264796142	5	1267	0.1110916264796142	IGKV1-33	IGKJ1	IGKC	IGKV1-33*01	IGKV1-33*01,IGKV1D-33*01,IGKV1-NL1*01	IGKJ1*01	IGKV1-33*01,IGKV1D-33*01	IGKV1-33	NA	IGKJ1	IGKC	235.9	NA	85.7	136.2	361	361,361,315	16-29329	Bx_34980	Immunotube	IGK
16-30371T	Yes	MUTATED	26562	0.9067076292882744	1,2,4	9888	0.3375320020481311	IGKV1-39	IGKJ4	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ4*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ4	IGKC	264.1	NA	133.2	200.4	372	372,372,350	16-30371	Bx_35032	Immunotube	IGK
16-30818T	Yes	MUTATED	1531	0.7137529137529137	5,8	917	0.4275058275058275	IGKV2-30	IGKJ1	IGKC	IGKV2-30*01	IGKV2-30*01,IGKV2-30*02,IGKV2D-30*01	IGKJ1*01	IGKV2-30*01	IGKV2-30	NA	IGKJ1	IGKC	247.2	NA	108.6	227.2	427	427,424,424	16-30818	Bx_35049	Immunotube	IGK
16-31791T	Yes	MUTATED	6248	0.6082554517133957	0	6248	0.6082554517133957	IGKV2-28	IGKJ3	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-18*01	IGKJ3*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ3	IGKC	294.6	NA	114.1	194.1	436	436,436,343	16-31791	Bx_35117	Immunotube	IGK
16-32248_tumorA	Yes	MUTATED	747	0.36492427943331707	1	747	0.36492427943331707	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-11*01	IGKJ1*01	IGKV4-1*01,IGKV4-1*02	IGKV4-1	NA	IGKJ1	IGKC	362.0	NA	147.5	253.2	142	142,142,59.5	16-32248	Bx_35141	FFPE	IGK
16-32417T	Yes	MUTATED	21321	0.4346080150026499	0	21321	0.4346080150026499	IGKV3-11	IGKJ4	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ4*01,IGKJ4*02	IGKV3-11*01	IGKV3-11	NA	IGKJ4	IGKC	259.0	NA	102.8	228.0	386	386,383,378	16-32417	Bx_35156	Snap_Frozen_Tissue	IGK
CCS_0361-B22697	Yes	UNMUTATED	278	0.5673469387755101	0,1,2,3,4,9,12,13,66,181,186	195	0.3979591836734694	IGKV2-28	IGKJ4	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2/OR22-4*01	IGKJ4*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ4	IGKC	279.6	NA	130.0	180.1	212	212,212,168	16-35460	Bx_35329	FFPE	IGK
16-37587_tumorB	Yes	MUTATED	4920	0.9879518072289156	0	4920	0.9879518072289156	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*04,IGKV1-5*05	IGKJ1*01	IGKV1-5*03	IGKV1-5	NA	IGKJ1	IGKC	328.0	NA	104.7	137.8	391	391,388,385	16-37587	Bx_35457	FFPE	IGK
16-37777T	Yes	MUTATED	45921	0.7252096460889752	0,3	32411	0.5118523080810473	IGKV4-1	IGKJ1	IGKC	IGKV4-1*01	IGKV4-1*01,IGKV4-1*02,IGKV3-15*01	IGKJ1*01	IGKV4-1*01	IGKV4-1	NA	IGKJ1	IGKC	274.2	NA	128.1	207.9	455	455,452,237	16-37777	Bx_35472	Snap_Frozen_Tissue	IGK
CLC01962-F54417	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-39034	Bx_35540	FFPE	IGK
CCS_0363-B22698	Yes	MUTATED	380	0.6985294117647058	0,8,33	371	0.6819852941176471	IGKV3-20	IGKJ5	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ5*01	IGKV3-20*01	IGKV3-20	NA	IGKJ5	IGKC	282.8	NA	123.3	127.6	254	254,244,237	16-40671	Bx_35654	FFPE	IGK
CLC02011-F80220	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16-43741	Bx_35840	FFPE	IGK
CLC02057-F54433	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-11509	Bx_35989	FFPE	IGK
17-12136T	Yes	MUTATED	14944	0.7704681377603629	0,2	13885	0.7158692513920396	IGKV2-40	IGKJ2	IGKC	IGKV2-40*01	IGKV2-40*01,IGKV2D-40*01,IGKV2/OR22-4*01	IGKJ2*01,IGKJ2*02,IGKJ2*03	IGKV2-40*01,IGKV2D-40*01	IGKV2-40	NA	IGKJ2	IGKC	241.7	NA	87.4	219.1	410	410,410,335	17-12136	Bx_36002	Snap_Frozen_Tissue	IGK
CCS_0391-B22699	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-16950	Bx_36094	FFPE	IGK
CLC02026-F80172	Yes	MUTATED	322	0.3659090909090909	1,3,7,62,110	231	0.2625	IGKV1-5	IGKJ1	IGKC	IGKV1-5*03	IGKV1-5*03,IGKV1-5*05,IGKV1-5*04	IGKJ1*01	IGKV1-5*03,IGKV1-5*05	IGKV1-5	NA	IGKJ1	IGKC	321.2	NA	101.4	184.9	310	310,310,307	17-18165	Bx_36118	FFPE	IGK
CLC01980-F54396	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-20719	Bx_36157	FFPE	IGK
CLC00355-D85851	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-22924	Bx_36192	FFPE	IGK
17-23504T	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-23504	Bx_36217	Snap_Frozen_Tissue	IGK
17-23711_tumorA	Yes	MUTATED	1293	0.5885298133818844	0	1293	0.5885298133818844	IGKV2-28	IGKJ3	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2/OR22-4*01	IGKJ3*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ3	IGKC	390.6	NA	168.9	258.9	316	316,316,233	17-23711	Bx_36229	FFPE	IGK
CLC02059-F80193	Yes	MUTATED	279	0.3138357705286839	1,13,15	262	0.29471316085489313	IGKV1-5	IGKJ3	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*03,IGKV1-5*05	IGKJ3*01	IGKV1-5*04	IGKV1-5	NA	IGKJ3	IGKC	304.3	NA	139.0	128.3	224	224,221,221	17-25576	Bx_55076	FFPE	IGK
CLC02033-F54407	Yes	MUTATED	534	0.5668789808917197	0,121,247,253,258,292	523	0.5552016985138004	IGKV3-15	IGKJ3	IGKC	IGKV3-15*01	IGKV3-15*01,IGKV3-15*02,IGKV3D-15*01	IGKJ3*01	IGKV3-15*01	IGKV3D-15	NA	IGKJ3	IGKC	356.2	NA	135.4	216.7	258	258,255,255	17-29928	Bx_55019	FFPE	IGK
17-33596_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-33596	Bx_36357	FFPE	IGK
CLC00505-A85565	Yes	MUTATED	41856	0.186952288218111	0,3,9,20,24,31,52,56,226,254,276,302,391,487,493,543,545,572,731,765,775,869,870,950,951,1006,1008,1051,1192,1242,1246,1250,1284,1374,1433,1653,1655,1666,1671,1709,1761,1764,1888,1892,1906,1946,1961,2083,2087,2099,2107,2293,2300,2364,2471,2487,2615,2752,2753,2756,2759,2787,2843,2867,2882,2982,2999,3113,3141,3358,3359,3361,3402,3548,3684,3870,3924,4071,4097,4098,4099,4103,4292,4296,4298,4299,4302,4306,4311,4313,4355,4496,4523,4525,4535,4588,4740,4782,4785,4795,4848,5060,5063,5065,5074,5134,5328,5378,5379,5380,5412,5441,5453,5645,5686,5693,5694,5699,5717,5763,6003,6051,6065,6074,6141,6160,6429,6431,6479,6483,6499,6514,6646,6930,7046,7073,7482,7534,7541,7554,7560,7561,7563,7567,7569,7571,7643,7675,7676,7684,8124,8134,8136,8150,8281,8289,8320,8756,8767,8768,8777,8779,8783,8860,8866,8869,8891,8932,8976,8997,9044,9053,9058,9564,9567,9650,9661,9663,9665,9666,9668,9672,9695,9741,9811,9818,9875,9897,10528,10636,10655,10669,10685,10730,10755,10810,10847,10858,10903,10909,10956,10966,11588,11725,11740,11742,11750,11752,11755,11756,11762,11763,11777,11815,12004,12006,12013,12917,12925,12930,12979,13087,13114,13116,13120,13121,13130,13132,13134,13155,13243,13430,13445,13448,13499,14434,14462,14483,14522,14673,14679,14694,14695,14707,14712,14715,14716,14720,14726,14728,14729,14730,14736,14775,14778,14847,15022,15129,15142,15178,16631,16640,16659,16703,16903,16906,16908,16941,16951,16958,16960,16964,16970,16972,16973,16982,17305,17396,17402,17500,18891,18944,19230,19231,19238,19263,19272,19273,19283,19286,19287,19289,19292,19295,19298,19300,19302,19304,19305,19306,19307,19312,19317,19391,19405,19454,19613,19715,19724,19857,19887,19968,22029,22494,22504,22509,22543,22545,22559,22610,22658,22982,22984,23028,23037,23052,23053,23057,23060,23062,23068,23072,23074,23077,23079,23084,23093,23134,23152,23204,23610,23802,25667,26347,26364,26368,26391,26915,26930,26932,26934,26954,26982,26995,26998,27000,27001,27006,27015,27016,27023,27025,27026,27027,27033,27034,27038,27040,27043,27044,27048,27061,27078,27089,27405,27724,27984,27996,28170,28180,34113,35154,35211,35218,35297,35298,35307,35313,35315,35316,35319,35335,35351,35361,35366,36215,36314,36341,36354,36355,36502,36505,36520,36521,36529,36531,36538,36542,36543,36546,36549,36550,36551,36554,36555,36566,36571,36572,36581,36583,36585,36587,36591,36620,36969,37056,37058,37421,37426,37431,37735,38201,38203,38206,38212,38218,38501,44621,44636,44727,44735,44758,44764,44786,44816,44871,45035,46103,46247,46250,46251,46253,46257,46258,46259,46260,46418,46420,46421,46431,46448,46458,46479,46486,46491,46492,46501,46504,46519,46525,46526,46533,46541,46546,46548,46552,46553,46558,46560,46563,46564,46568,46570,46571,46572,46574,46576,46580,46583,46608,46680,46689,46847,46895,47069,48791,48824,48825,48847,48896,48897,48940,49259,49316,49318	28843	0.12882895759449006	IGKV3-20	IGKJ1	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-20*02	IGKJ1*01	IGKV3-20*01	IGKV3-20	NA	IGKJ1	IGKC	228.0	NA	98.4	184.6	215	215,205,201	17-36275	Bx_36403	Snap_Frozen_Tissue	IGK
CLC01993-F54400	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-36479	Bx_55078	FFPE	IGK
CLC02065-F54438	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-40850	Bx_36492	FFPE	IGK
CLC00344-D85856	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17-42674	Bx_36522	FFPE	IGK
17-45529_tumorA	Yes	UNMUTATED	738	0.7647668393782383	1	738	0.7647668393782383	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-18*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	361.1	NA	144.8	319.1	262	262,262,226	17-45529	Bx_36570	FFPE	IGK
18-14625_tumorA	Yes	MUTATED	1117	0.8304832713754647	0	1117	0.8304832713754647	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3-11*01	IGKJ2*01	IGKV3-20*01	IGKV3D-20	NA	IGKJ2	IGKC	282.3	NA	139.4	188.4	216	216,213,212	18-14625	Bx_1199	FFPE	IGK
CLC02080-F80201	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-16591	Bx_36701	FFPE	IGK
CLC02001-F54401	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-17092	Bx_36711	FFPE	IGK
CLC01992-F54399	Yes	MUTATED	1240	0.9634809634809633	0,1,2,3,4,5,6,7,9,10,12,13,14,17,18,19,23,26,28,35,36,40,44,51,52,53,58,82,86,87,88,90,91,93,95,96,98,99,100,104,110,113	903	0.7016317016317016	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	238.9	NA	100.1	301.0	271	271,271,258	18-17544	Bx_55079	FFPE	IGK
CCS_2011-B76970	Yes	MUTATED	701	0.9722607489597781	0,1,15,19,46,50,60,72	523	0.7253814147018031	IGKV3-20	IGKJ2	IGKC	IGKV3-20*01	IGKV3-20*01,IGKV3D-20*01,IGKV3D-15*02	IGKJ2*01,IGKJ2*02	IGKV3-20*01	IGKV3D-20	NA	IGKJ2	IGKC	242.3	NA	118.7	165.5	219	219,210,196	18-18437	Bx_36745	FFPE	IGK
18-19313_tumorA	Yes	MUTATED	233	0.89272030651341	1	233	0.89272030651341	IGKV1-5	IGKJ4	IGKC	IGKV1-5*04	IGKV1-5*04,IGKV1-5*05,IGKV1-5*03	IGKJ4*01,IGKJ4*02	IGKV1-5*04,IGKV1-5*05	IGKV1-5	NA	IGKJ4	IGKC	343.7	NA	141.4	395.8	182	182,182,179	18-19313	Bx_36762	FFPE	IGK
CLC01956-F80178	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-22633	Bx_36808	FFPE	IGK
CLC00340-D85847	Yes	MUTATED	817	0.27798570942497447	0,23,127,242,299,721,731,735,755,759,1614,1743,1768,1770,1776,1778,1790,1802,1803,1831,1832,1836,1837,1838,1856,1859,1889,1902,1905,1909,1923	710	0.2415787682885335	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-30*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2D-28	NA	IGKJ1	IGKC	326.9	NA	153.9	233.6	121	121,121,107	18-23839	Bx_53509	FFPE	IGK
CLC00346-D85863	Yes	MUTATED	518	0.9435336976320582	0,1,2,3,4,5,6,7,12,13,28,30,71,72,75,77,84,87,95,97,100,104,106	358	0.6520947176684881	IGKV1-27	IGKJ3	IGKC	IGKV1-27*01	IGKV1-27*01,IGKV1-27*02,IGKV1-27*03	IGKJ3*01	IGKV1-27*01	IGKV1-27	NA	IGKJ3	IGKC	215.8	NA	110.4	196.2	146	146,143,143	18-25022	Bx_36859	FFPE	IGK
CLC02085-F80176	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-32691	Bx_55961	FFPE	IGK
CLC01969-F54391	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-37217	Bx_53187	FFPE	IGK
CCS_2012-B76971	Yes	MUTATED	529	0.9497307001795331	1,6	523	0.9389587073608616	IGKV3-11	IGKJ5	IGKC	IGKV3-11*01	IGKV3-11*01,IGKV3-11*02,IGKV3D-11*02	IGKJ5*01	IGKV3-11*01	IGKV3-11	NA	IGKJ5	IGKC	199.7	NA	100.1	131.8	307	307,304,300	18-41844	Bx_284	FFPE	IGK
CLC02070-F54430	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-43376	Bx_55080	FFPE	IGK
CLC01996-F54419	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18-48118	Bx_418	FFPE	IGK
CLC02069-F54429	Yes	MUTATED	374	0.18333333333333335	0,39,1778,1783,1786,1808,1809,1842	361	0.1769607843137255	IGKV2-28	IGKJ1	IGKC	IGKV2-28*01	IGKV2-28*01,IGKV2D-28*01,IGKV2-40*01	IGKJ1*01	IGKV2-28*01,IGKV2D-28*01	IGKV2-28	NA	IGKJ1	IGKC	429.0	NA	154.9	306.7	408	408,408,324	19-12660	Bx_53995	FFPE	IGK
19-13976_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19-13976	Bx_53471	FFPE	IGK
19-16466_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19-16466	Bx_53599	FFPE	IGK
19-25121_tumorA	Yes	MUTATED	226	0.48812095032397407	0	226	0.48812095032397407	IGKV1-39	IGKJ1	IGKC	IGKV1-39*01	IGKV1-39*01,IGKV1D-39*01,IGKV1-39*02	IGKJ1*01	IGKV1-39*01,IGKV1D-39*01	IGKV1-39	NA	IGKJ1	IGKC	286.5	NA	147.9	225.8	209	209,209,201	19-25121	Bx_54096	FFPE	IGK
CLC02030-F54406	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19-30862	Bx_53989	FFPE	IGK
CLC02081-F54443	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19-42668	Bx_54886	FFPE	IGK
CLC02040-F80173	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19-52199	Bx_56598	FFPE	IGK
CLC01977-F54394	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20-10653	Bx_54700	FFPE	IGK
76-10146_tumorA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76-10146	Bx_37324	FFPE	IGK
